"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1171 0.00692951565908608 2 35 "GO:0046928;GO:0051588" "regulation of neurotransmitter transport" 0.0385598673446227
201 0.804485660378689 3 10 "GO:0046929;GO:0051589" "negative regulation of neurotransmitter transport" 0.893464115954877
-493 0.356059241764632 3 23 "GO:0046931" "pore complex assembly" 0.584655807689509
414 0.0175577789143275 2 221 "GO:0046942;GO:0015711;GO:0015849" "organic anion transport" 0.0744434694105982
364 0.444191261045418 2 29 "GO:0047496;GO:0099518" "vesicle cytoskeletal trafficking" 0.65921856691381
411 0.54851390367542 3 14 "GO:0047497;GO:0034643;GO:0051654" "mitochondrion transport along microtubule" 0.740687885094564
-1074 0.00191990698576708 2 55 "GO:0048002;GO:0019882" "antigen processing and presentation" 0.0155050570020489
415 0.458336141575782 2 21 "GO:0048008" "platelet-derived growth factor receptor signaling pathway" 0.670178079330843
-1127 0.186862204184397 7 9 "GO:0048010" "vascular endothelial growth factor receptor signaling pathway" 0.390680554567806
-149 0.775357231605053 7 24 "GO:0048013" "ephrin receptor signaling pathway" 0.877139527246086
479 0.41486779346932 2 19 "GO:0048015" "phosphatidylinositol-mediated signaling" 0.634059531769294
-607 0.375220336652116 2 14 "GO:0048021;GO:1900376;GO:0043455;GO:0048022;GO:1900377" "regulation of melanin biosynthetic process" 0.60378766457987
-83 0.64094713199117 2 213 "GO:0048024;GO:0043484;GO:0050684" "regulation of RNA splicing" 0.805187077627507
-583 0.27512095624721 6 23 "GO:0048025;GO:0050686" "negative regulation of mRNA processing" 0.492525518858109
-509 0.399100004906207 2 18 "GO:0048026" "positive regulation of mRNA splicing, via spliceosome" 0.623025197606358
-483 0.513421997714576 2 12 "GO:0048048" "embryonic eye morphogenesis" 0.711856274243353
2370 0.0034241022480233 4 10 "GO:0048060" "negative gravitaxis" 0.0236324989779593
-182 0.783299267819348 2 15 "GO:0048066" "developmental pigmentation" 0.880923092355991
-584 0.393436562105724 4 14 "GO:0048132;GO:0098728;GO:0098722" "asymmetric stem cell division" 0.619247112594831
1517 0.004531089020969 3 23 "GO:0048135;GO:0048134" "germ-line cyst formation" 0.0285437235259627
-237 0.60142232746945 2 32 "GO:0048145" "regulation of fibroblast proliferation" 0.779805357607233
244 0.712716238710973 2 15 "GO:0048146" "positive regulation of fibroblast proliferation" 0.84195713117957
-492 0.505381621657091 3 12 "GO:0048147" "negative regulation of fibroblast proliferation" 0.706370649631654
1244 0.0394226313016861 3 18 "GO:0048148" "behavioral response to cocaine" 0.135344277900776
1443 0.00692848999602696 4 23 "GO:0048149" "behavioral response to ethanol" 0.0385598673446227
277 0.229250374940895 4 125 "GO:0048167" "regulation of synaptic plasticity" 0.444359761587177
219 0.645936051431075 2 29 "GO:0048168" "regulation of neuronal synaptic plasticity" 0.807344498536454
288 0.663307904868761 6 15 "GO:0048172" "regulation of short-term neuronal synaptic plasticity" 0.818335064159104
-954 6.75048895072295e-08 4 215 "GO:0048193" "Golgi vesicle transport" 2.43656161991635e-06
1964 0.00790466630726974 2 12 "GO:0048194" "Golgi vesicle budding" 0.0423475911214475
-1146 0.0202125089348387 2 27 "GO:0048208;GO:0006901" "vesicle coating" 0.082474252347495
-1021 0.0823638801108809 4 19 "GO:0048255;GO:0043489" "RNA stabilization" 0.225634793616577
-97 0.765120034373642 3 63 "GO:0048260;GO:0048259" "regulation of receptor-mediated endocytosis" 0.871486401625585
-1990 0.000514119672936683 3 20 "GO:0048268" "clathrin coat assembly" 0.00579415040680962
-694 0.0218591022240788 2 72 "GO:0048284" "organelle fusion" 0.0875347256979228
-421 0.162048601604366 5 73 "GO:0048285" "organelle fission" 0.352743976356436
-249 0.747432208180497 3 11 "GO:0048286" "lung alveolus development" 0.860142795368422
131 0.853231486795442 2 13 "GO:0048311" "mitochondrion distribution" 0.92351720258908
-360 0.0967390222390095 2 142 "GO:0048477;GO:0007292" "female gamete generation" 0.251980222600206
-213 0.614144547050613 3 37 "GO:0048489;GO:0097479" "synaptic vesicle localization" 0.788265298016428
-753 0.289296772069119 4 13 "GO:0048490;GO:0099517;GO:0099514" "synaptic vesicle transport along microtubule" 0.51172958820968
328 0.608493779242549 3 16 "GO:0048499" "synaptic vesicle membrane organization" 0.784404866967591
-72 0.727751798014037 1 156 "GO:0048511" "rhythmic process" 0.846982593679953
244 0.567586444674639 3 36 "GO:0048512;GO:0007622" "rhythmic behavior" 0.755744463472563
314 0.450110785795885 2 38 "GO:0048514" "blood vessel morphogenesis" 0.664099521823342
2004 3.51611391000769e-05 2 28 "GO:0048520" "positive regulation of behavior" 0.000621956308187453
-712 0.251850856635379 4 17 "GO:0048525" "negative regulation of viral process" 0.467472993796454
-1919 0.0245825148900493 2 9 "GO:0048532" "anatomical structure arrangement" 0.0950215590033599
-342 0.560462580451978 2 19 "GO:0048534" "hematopoietic or lymphoid organ development" 0.751329843155256
-196 0.521069522417906 2 71 "GO:0048545" "response to steroid hormone" 0.71630298218128
557 0.180363743730405 4 38 "GO:0048562" "embryonic organ morphogenesis" 0.379930251974694
889 0.0960517582303346 3 23 "GO:0048565" "digestive tract development" 0.250786164450854
-576 0.0775838780536924 2 62 "GO:0048568" "embryonic organ development" 0.215636356172125
1390 1.49551700995032e-05 3 64 "GO:0048588;GO:0016049" "cell growth" 0.000307271225659793
374 0.0222810910192574 2 252 "GO:0048589;GO:0040007" "growth" 0.0884291145801434
318 0.274512627435104 2 78 "GO:0048592;GO:0090596" "sensory organ morphogenesis" 0.491766081743235
112 0.50215904643878 3 244 "GO:0048598" "embryonic morphogenesis" 0.704387673918523
-526 0.477106178194518 2 12 "GO:0048599" "oocyte development" 0.686699495278485
177 0.782148562845037 4 16 "GO:0048626;GO:0048750;GO:0035001;GO:0048053;GO:0042682" "dorsal trunk growth, open tracheal system" 0.879999499308801
-287 0.10260136912562 4 218 "GO:0048638" "regulation of developmental growth" 0.261496428372644
-189 0.498512087046286 5 85 "GO:0048640" "negative regulation of developmental growth" 0.703213901546946
-603 0.0964688593507985 2 50 "GO:0048660" "regulation of smooth muscle cell proliferation" 0.25162922199803
-972 0.0270397070822575 6 34 "GO:0048661" "positive regulation of smooth muscle cell proliferation" 0.102009968385183
393 0.566413886432316 6 14 "GO:0048662" "negative regulation of smooth muscle cell proliferation" 0.755744463472563
-974 0.00529794006984815 3 54 "GO:0048663;GO:0001752;GO:0042706;GO:0046552" "neuron fate commitment" 0.0317995459023919
432 0.542888372372603 3 13 "GO:0048665" "neuron fate specification" 0.737830401864808
126 0.566661009933392 2 138 "GO:0048666" "neuron development" 0.755744463472563
983 0.166356460075351 4 13 "GO:0048667" "cell morphogenesis involved in neuron differentiation" 0.358626396175353
1589 0.0105457399565791 2 17 "GO:0048675" "axon extension" 0.0524537642905452
983 0.0357596533969131 2 30 "GO:0048678" "response to axon injury" 0.126676437961744
-405 0.458055599931555 4 22 "GO:0048680;GO:0048679;GO:0070572;GO:0070570" "regulation of axon regeneration" 0.670178079330843
636 0.244502364076947 2 22 "GO:0048704;GO:0048701" "embryonic skeletal system morphogenesis" 0.460554170979919
138 0.750925632209717 3 35 "GO:0048705" "skeletal system morphogenesis" 0.863047488654111
1409 0.0395622812017941 5 14 "GO:0048709" "oligodendrocyte differentiation" 0.135590438268547
-438 0.537723831742515 6 13 "GO:0048710" "regulation of astrocyte differentiation" 0.733159956398294
203 0.155142763082088 3 333 "GO:0048731" "system development" 0.341621038905406
92 0.723888021924415 2 97 "GO:0048732" "gland development" 0.845643867061901
1 0.999054479062245 3 12 "GO:0048736" "appendage development" 0.999428656769759
244 0.670123744344628 6 20 "GO:0048738;GO:0014706" "cardiac muscle tissue development" 0.822793952871
519 0.148932020478271 6 51 "GO:0048749" "compound eye development" 0.333118451659377
286 0.584604317471227 2 24 "GO:0048771" "tissue remodeling" 0.766557747651275
2699 4.42539638857953e-07 2 23 "GO:0048791;GO:0016079" "synaptic vesicle exocytosis" 1.47752921923699e-05
1863 0.0117315472327851 3 12 "GO:0048793" "pronephros development" 0.0560687677305916
1065 0.18842958161392 2 10 "GO:0048806" "genitalia development" 0.392280134443321
304 0.0745272815168292 5 232 "GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0032989" "cell part morphogenesis" 0.209423031714967
-186 0.478348211248415 6 96 "GO:0048813" "dendrite morphogenesis" 0.687287827995974
435 0.61051755551174 2 9 "GO:0048839" "inner ear development" 0.785439106244458
57 0.940991458950565 6 11 "GO:0048841" "regulation of axon extension involved in axon guidance" 0.969297411051662
260 0.591882183739643 3 28 "GO:0048844" "artery morphogenesis" 0.772686858635673
-93 0.88476428064862 4 16 "GO:0048854" "brain morphogenesis" 0.936788519997819
1823 0.0103010152293243 3 13 "GO:0048859" "formation of anatomical boundary" 0.051627726627463
-539 0.313346958447864 4 23 "GO:0048863" "stem cell differentiation" 0.537539965327068
655 0.000854978712522057 2 173 "GO:0048871" "multicellular organismal-level homeostasis" 0.00860629556479059
241 0.471027264438239 3 59 "GO:0048872" "homeostasis of number of cells" 0.680061526115966
466 0.000324186108632944 2 409 "GO:0048878" "chemical homeostasis" 0.00399032763206725
275 0.709775638126649 2 12 "GO:0050435" "amyloid-beta metabolic process" 0.84071429243294
-508 0.352309161835837 2 22 "GO:0050482;GO:0032309;GO:1903963;GO:0071715" "icosanoid transport" 0.580875167446618
1862 0.00654705710385131 3 14 "GO:0050667" "homocysteine metabolic process" 0.0371277909222651
-593 0.256915439641401 6 24 "GO:0050670;GO:0032944;GO:0070663" "regulation of leukocyte proliferation" 0.472278829512858
-369 0.576761635131755 7 15 "GO:0050671;GO:0032946;GO:0070665" "positive regulation of leukocyte proliferation" 0.761005348438822
-964 0.258719466379694 4 9 "GO:0050672;GO:0032945;GO:0070664" "negative regulation of mononuclear cell proliferation" 0.47461517493143
641 0.145168731769265 2 34 "GO:0050673" "epithelial cell proliferation" 0.327602591916403
-24 0.927381951373662 2 98 "GO:0050678" "regulation of epithelial cell proliferation" 0.961976494820283
-557 0.150204422900337 6 44 "GO:0050679" "positive regulation of epithelial cell proliferation" 0.33460885201568
1098 0.00555021088189892 2 42 "GO:0050680" "negative regulation of epithelial cell proliferation" 0.032859609643088
-141 0.778680234609228 2 26 "GO:0050685" "positive regulation of mRNA processing" 0.879059554793427
-222 0.641195400267206 5 29 "GO:0050688" "regulation of defense response to virus" 0.805187077627507
297 0.2258966642534 2 110 "GO:0050708" "regulation of protein secretion" 0.441382582458545
318 0.588033956015948 3 19 "GO:0050709" "negative regulation of protein secretion" 0.769166844524288
104 0.727301256840734 6 75 "GO:0050714" "positive regulation of protein secretion" 0.846982593679953
-146 0.593008114240572 2 89 "GO:0050727" "regulation of inflammatory response" 0.773778540858118
-426 0.265070569431114 6 45 "GO:0050728" "negative regulation of inflammatory response" 0.481761510169419
297 0.60379624372851 2 20 "GO:0050729" "positive regulation of inflammatory response" 0.781744918564639
-781 0.0573042127341929 2 39 "GO:0050730" "regulation of peptidyl-tyrosine phosphorylation" 0.176539275908915
317 0.54413924581254 2 24 "GO:0050731" "positive regulation of peptidyl-tyrosine phosphorylation" 0.738139119129149
-236 0.770438421881622 2 10 "GO:0050746" "regulation of lipoprotein metabolic process" 0.874560571545182
1269 0.00511715024119398 6 32 "GO:0050764" "regulation of phagocytosis" 0.0310529903332443
1556 0.00360412859410575 2 23 "GO:0050766" "positive regulation of phagocytosis" 0.0245436199744415
-424 0.00944826776206477 6 253 "GO:0050767;GO:0051960" "regulation of nervous system development" 0.0483825107397817
-736 0.00422974294264267 2 100 "GO:0050768;GO:0051961" "negative regulation of nervous system development" 0.0270926700234978
-184 0.427156857628085 3 124 "GO:0050769;GO:0051962" "positive regulation of nervous system development" 0.644800752623596
-536 0.112178686886424 3 58 "GO:0050770" "regulation of axonogenesis" 0.278724904812687
-1028 0.0599200915811671 4 22 "GO:0050771;GO:0030517" "negative regulation of axonogenesis" 0.18166465903893
-162 0.733185200523111 6 29 "GO:0050772" "positive regulation of axonogenesis" 0.851364462924505
-323 0.314938788343059 3 64 "GO:0050773;GO:0048814" "regulation of dendrite development" 0.538541295559738
-705 0.125542976482258 2 31 "GO:0050775;GO:0010770" "positive regulation of cell morphogenesis" 0.298597765079351
-39 0.78415719876759 3 337 "GO:0050776;GO:0031347" "regulation of defense response" 0.881516783631411
-451 0.130806285022182 2 74 "GO:0050777" "negative regulation of immune response" 0.305989879845642
147 0.463842526300542 2 165 "GO:0050778" "positive regulation of immune response" 0.674794873501497
1780 5.76206754994052e-07 4 52 "GO:0050795" "regulation of behavior" 1.90005955875199e-05
179 0.5733424221586 5 65 "GO:0050796" "regulation of insulin secretion" 0.759245220419247
1127 0.0490981392234801 2 20 "GO:0050803" "regulation of synapse structure or activity" 0.158383007084439
618 0.000253200562670158 3 236 "GO:0050804;GO:0099177" "modulation of chemical synaptic transmission" 0.00322047001377139
1136 0.0376290648089358 2 22 "GO:0050805" "negative regulation of synaptic transmission" 0.131371822974514
747 0.0143787519248741 2 71 "GO:0050806" "positive regulation of synaptic transmission" 0.0650943159175233
-122 0.55980048684717 5 153 "GO:0050807" "regulation of synapse organization" 0.751158221569469
1394 3.0867039989969e-09 2 120 "GO:0050808" "synapse organization" 1.32977199698721e-07
-564 0.271352501231772 6 25 "GO:0050810" "regulation of steroid biosynthetic process" 0.487796644079647
1070 1.85218535432925e-10 2 239 "GO:0050821;GO:0031647" "regulation of protein stability" 1.12436070032123e-08
1235 0.000754958843263719 4 49 "GO:0050829" "defense response to Gram-negative bacterium" 0.00787693386858357
106 0.830535865437508 4 27 "GO:0050830" "defense response to Gram-positive bacterium" 0.908484838586372
958 0.195158483463472 7 12 "GO:0050850" "positive regulation of calcium-mediated signaling" 0.400359684585971
-609 0.34161396988236 3 16 "GO:0050852;GO:0050851" "T cell receptor signaling pathway" 0.56952562360466
-630 0.414280920269328 5 11 "GO:0050854" "regulation of antigen receptor-mediated signaling pathway" 0.634059531769294
-238 0.524793868496882 2 47 "GO:0050866;GO:0051250;GO:0002695" "negative regulation of cell activation" 0.719571058909226
-468 0.343165879626839 3 27 "GO:0050870;GO:1903039" "positive regulation of leukocyte cell-cell adhesion" 0.570377140313184
-1108 0.0106116582171773 7 35 "GO:0050871;GO:0050864" "regulation of B cell activation" 0.0526835299220828
1417 1.61471955376969e-22 2 323 "GO:0050877" "nervous system process" 3.31762763701449e-20
-84 0.769786379944221 2 80 "GO:0050878" "regulation of body fluid levels" 0.874560571545182
858 0.125058829802261 2 21 "GO:0050884;GO:0019233" "neuromuscular process controlling posture" 0.298455594482241
856 0.247230662259442 5 12 "GO:0050885" "neuromuscular process controlling balance" 0.463080714512601
2199 0.00661085298857806 3 10 "GO:0050892" "intestinal absorption" 0.0373459723547531
-251 0.488951673935537 3 50 "GO:0050900" "leukocyte migration" 0.695070544799743
856 0.0287229782060208 3 43 "GO:0050905" "neuromuscular process" 0.10639374906957
2216 2.1769074102611e-08 3 42 "GO:0050906" "detection of stimulus involved in sensory perception" 8.55076425412853e-07
